OrderId,UserId,OrderValue,PaymentType,District,OrderSource,OrderType,DeliveryCharge,OrderPlacedDay,OrderConfirmDayOverPhone,IsCartOrder,OrderFromPromotionalEvent, courierService ,isRTO
2613375,973244,0,MPS                 ,Chapai-Nawabganj,android,normal,25,7/18/2019 21:14,7/19/2019 13:13,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613374,973244,250,MPS                 ,Chapai-Nawabganj,android,normal,25,7/18/2019 21:14,7/19/2019 13:13,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613373,847363,154,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:13,7/18/2019 15:21,No,Yes,E-Desh                                                                                              ,Yes
2613369,936217,170,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:12,7/18/2019 15:14,No,Yes,E-Desh                                                                                              ,No
2613368,973675,160,MPD                 ,Barisal,android,normal,60,7/18/2019 21:11,7/18/2019 15:18,No,Yes,Paperfly                                                                                            ,No
2613363,971307,153,MPD                 ,Magura,android,normal,60,7/18/2019 21:09,7/18/2019 15:12,No,Yes,Paperfly                                                                                            ,No
2613361,933143,173,MPD                 ,Munshiganj,android,normal,60,7/18/2019 21:07,7/18/2019 15:15,No,Yes,Bangladesh Postal Service                                                                           ,No
2613360,973211,239,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:07,7/18/2019 16:51,No,Yes,E-Desh                                                                                              ,Yes
2613358,836804,120,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:06,7/19/2019 5:58,No,Yes,E-Desh                                                                                              ,No
2613357,835481,599,MPS                 ,Narsingdi,android,normal,25,7/18/2019 21:06,7/18/2019 15:09,No,No,Paperfly                                                                                            ,No
2613355,974432,475,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:05,7/19/2019 6:00,No,No,E-Desh                                                                                              ,Yes
2613354,847363,129,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:03,7/18/2019 15:21,No,Yes,E-Desh                                                                                              ,Yes
2613348,975721,599,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:02,7/18/2019 15:45,No,No,E-Desh                                                                                              ,No
2613345,973993,319,MPD                 ,Narayanganj,android,normal,60,7/18/2019 21:01,7/18/2019 15:42,No,Yes,Paperfly                                                                                            ,No
2613344,666558,290,MPD                 ,Chittagong (Outside City),mobile-site,normal,65,7/18/2019 21:00,7/18/2019 15:40,No,No,Paperfly                                                                                            ,Yes
2613339,975691,258,MPD                 ,Thakurgaon,android,normal,60,7/18/2019 20:58,7/18/2019 15:42,No,Yes,Paperfly                                                                                            ,No
2613338,936217,120,MPD                 ,Dhaka,android,normal,25,7/18/2019 20:57,7/18/2019 15:14,No,Yes,E-Desh                                                                                              ,No
2613328,936217,130,MPD                 ,Dhaka,android,normal,25,7/18/2019 20:52,7/18/2019 14:54,No,Yes,E-Desh                                                                                              ,No
2613326,488837,290,MPD                 ,Comilla,mobile-site,express,75,7/18/2019 20:49,7/18/2019 15:20,No,No,Paperfly                                                                                            ,No
2613323,804261,690,MPD                 ,Dhaka,android,normal,25,7/18/2019 20:48,7/18/2019 15:03,No,No,E-Desh                                                                                              ,No
2613312,814094,190,MPS                 ,Narayanganj,android,normal,25,7/18/2019 20:43,7/18/2019 14:47,No,Yes,Paperfly                                                                                            ,No
2613310,973500,500,MPS                 ,Sylhet (Outside City),desktop,normal,45,7/18/2019 20:42,7/18/2019 14:46,No,No,Bangladesh Postal Service                                                                           ,No
2613307,971241,173,MPD                 ,Habiganj,android,normal,60,7/18/2019 20:42,7/18/2019 16:30,No,Yes,Paperfly                                                                                            ,No
2613306,975090,160,MPS                 ,Gazipur,mobile-site,express,54,7/18/2019 20:42,7/18/2019 15:05,No,No,Bangladesh Postal Service                                                                           ,No
2613305,263317,280,MPD                 ,Sunamganj,android,normal,60,7/18/2019 20:41,7/18/2019 14:44,No,Yes,Paperfly                                                                                            ,No
2613303,571329,240,MPD                 ,Dhaka,android,normal,25,7/18/2019 20:40,7/18/2019 16:32,No,No,E-Desh                                                                                              ,No
2613302,970653,0,MPD                 ,Noakhali,android,normal,25,7/18/2019 20:39,7/18/2019 14:44,Yes,Yes,Paperfly                                                                                            ,No
2613301,970653,225,MPD                 ,Noakhali,android,normal,60,7/18/2019 20:39,7/18/2019 14:44,Yes,Yes,Paperfly                                                                                            ,No
2613300,685580,290,MPD                 ,Dhaka,android,normal,25,7/18/2019 20:38,7/18/2019 14:46,No,Yes,E-Desh                                                                                              ,No
